"entityId","entityIdLoweredCased","entityType","title","publisher","publisherId","builtFor","iconBackgroundColor","actionString","ctaTypes","primaryProduct","products","trials","pricingModel","ratings","appCompliance","showcaseLink","leadgenEnabled","filtermatch","detailInformation","detailLoadFailed","startingPrice","awards","universalAmendmentUrl","CertificationState","CertificationLink","tags","locale","AverageRating","NumberOfRatings","planPricingType","linkedAddIns","linkedSaaS","hideFromAdminPortal","offerType","popularity","ratingSummary","ratingSummaries","licenseManagement","bigId","downloadLink","downloadSampleLink","hasPrices","industriesDetails","categoriesDetails","productType","badges","category_mask_4","isCloudIndustry","iconURL","shortDescription","handoffURL","licenseTermsUrl","isSolutionMap"
"32204330.drilldowngraphpinbyzoomcharts","32204330.drilldowngraphpinbyzoomcharts","1","Drill Down Graph PRO (Pin) by ZoomCharts","ZoomCharts","32204330","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"True","True",,"False",,,,"None",,"System.Object[]",,"0","0","3","System.Object[]",,"False","11","0.872","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=32204330.drilldowngraphpinbyzoomcharts; CreatedAt=3/20/2025 5:27:48 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0GLTQ","https://customvisualspackages.powerbi.com/publishedpackages/ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2.1.11.32.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2.1.11.32.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","67174400","False","https://store-images.s-microsoft.com/image/apps.31008.3291ef77-f6f0-410d-b5f4-d05faa02d271.2c940869-32d1-422f-9e21-b3d440cf4cfe.5167c882-9406-4f2b-b543-8245ce8b5e8f","Build networks and explore relations within them with the first true graph visual for Power BI.",,"https://zoomcharts.com/en/legal-pbi/","False"
"pbi-beraterde1699450736408.ibcs_column","pbi-beraterde1699450736408.ibcs_column","1","Variance Chart","pbi-consultants","pbi-beraterde1699450736408","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"True","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0.872","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=pbi-beraterde1699450736408.ibcs_column; CreatedAt=3/20/2025 5:27:49 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0M510","https://customvisualspackages.powerbi.com/publishedpackages/variance_chart.1.0.1.6.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/variance_chart.1.0.1.6.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","4259840","False","https://store-images.s-microsoft.com/image/apps.41751.f42ad0dc-2fa9-4009-86eb-0653157c95f6.57bfc65e-dad3-4b2c-9d07-e8957663110c.5fd3a742-be15-4e22-9088-6dc2df468d33","Create professional column and bar charts that effectively highlight variances",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA104380983","wa104380983","1","Dynamic Tooltip by MAQ Software","MAQ LLC","maqsoftware1587623472284","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"4.0476190476190474","21","3","System.Object[]",,"False","11","0.871","@{TotalRatings=21; AverageRating=4.04761904761905; StarsDistribution=; Source=AppSource; OfferId=WA104380983; CreatedAt=5/9/2021 1:04:47 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0VF","https://customvisualspackages.powerbi.com/publishedpackages/dynamicTooltip1859AB39DB23051788ADF752BCB90749.4.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/dynamicTooltip1859AB39DB23051788ADF752BCB90749.4.0.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.59077.ee5fbf40-035d-4a29-8523-9c826dd5441f.95bd1eb3-7d30-44ef-82b5-09f22f536bac.d6331168-32d6-4f6c-944b-429217856d8e","Enhance readability of reports by providing additional data points as tooltips | PBI certified",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA104380850","wa104380850","1","Enlighten Waffle Chart","ENLIGHTEN DESIGNS","enlightendesignsltd1587194661332","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"3","8","3","System.Object[]",,"False","11","0.871","@{TotalRatings=8; AverageRating=3; StarsDistribution=; Source=AppSource; OfferId=WA104380850; CreatedAt=5/9/2021 2:46:39 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B3WV","https://customvisualspackages.powerbi.com/publishedpackages/enlightenWaffleChartC94C0BDE416B413A8071A92B5E75A718.2.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/enlightenWaffleChartC94C0BDE416B413A8071A92B5E75A718.2.0.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.998.0ae36dbe-f0bb-49f3-8afd-e17e579d5aa2.87317d8d-2351-480e-9645-a2d9cf259c9e.e457d09f-af1d-49d9-807e-8272e97771b2","Show your data effectively with a waffle pop-out number and quote.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA104382092","wa104382092","1","Craydec Control Charts","Craydec Oy","craydecinc797375262","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"True","True",,"False",,,,"None",,,,"3.8","10","3","System.Object[]",,"False","11","0.87","@{TotalRatings=10; AverageRating=3.8; StarsDistribution=; Source=AppSource; OfferId=WA104382092; CreatedAt=5/9/2021 1:50:42 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B42F","https://customvisualspackages.powerbi.com/publishedpackages/cdControlChart52F830844F134A04A4F0FC09DBEE5576.2.0.1.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/cdControlChart52F830844F134A04A4F0FC09DBEE5576.2.0.1.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","268435456","False","https://store-images.s-microsoft.com/image/apps.62027.b69a8cf2-11d0-4caf-bd6c-6a774b1b6f2f.d5507d4f-d91b-4ae5-8564-1107d0089216.9ef588b9-552a-44ec-82e0-6c77b69fefb4","Control charts for Power BI. Analyze & track your processes and see whether they are in control.",,"https://pinpointprod.z14.web.core.windows.net/marketing/Partner_21474848791/Product_42949683078/Asset_51d1f48c-c366-4040-891b-b22cfaa63157/eula.pdf","False"
"WA200002371","wa200002371","1","Bar Race","Meliorist Technology, Inc.","melioristtechnologyinc1596339853056","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","12","0",,"False","True",,"False",,,,"None",,,,"2","4","3","System.Object[]",,"False","11","0.87","@{TotalRatings=4; AverageRating=2; StarsDistribution=; Source=AppSource; OfferId=WA200002371; CreatedAt=5/9/2021 1:29:03 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0P9","https://customvisualspackages.powerbi.com/publishedpackages/barraceDB8728D9BD7B48618F2369A4ACDC23B6.1.2.1.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/barraceDB8728D9BD7B48618F2369A4ACDC23B6.1.2.1.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","6291456","False","https://store-images.s-microsoft.com/image/apps.12130.1c9d4f43-b0b2-4627-b5e2-b069b6dada14.3715b3b6-51af-4123-8e02-b596b255bd43.a0922d35-ba55-462b-8d79-cf5a23c1d6e4","Bring your data to life with an implementation of the animated Bar Race chart for Power BI",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"yavdaanalyticspvtltd1628223732998.overlappingcolumn","yavdaanalyticspvtltd1628223732998.overlappingcolumn","1","Overlapping Column (Standard)","PBIVizEdit.com","yavdaanalyticspvtltd1628223732998","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"True","True",,"False",,,,"None",,,,"4.5","2","3","System.Object[]",,"False","11","0.869","@{TotalRatings=2; AverageRating=4.5; StarsDistribution=; Source=AppSource; OfferId=yavdaanalyticspvtltd1628223732998.overlappingcolumn; CreatedAt=12/14/2022 3:47:11 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0KBC8","https://customvisualspackages.powerbi.com/publishedpackages/overlappingcolumnchart294CA4C4E467CD956C919E26EF459300.5.3.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/overlappingcolumnchart294CA4C4E467CD956C919E26EF459300.5.3.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","65536","False","https://store-images.s-microsoft.com/image/apps.32627.f6b7787e-a5ed-498b-bf52-74c387f4ade6.02e5be4b-61d7-4bba-9926-1d42e0e3538b.e6c2705e-12f8-4503-b43e-f9bdf0e00352","Overlapping columns to compare two numerical variables per category to clearly show surplus/shortage",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA200002332","wa200002332","1","Dumbbell Bar Chart","Nova Silva","novasilvagroupbv1626174611009","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"4.6","5","3","System.Object[]",,"False","11","0.867","@{TotalRatings=5; AverageRating=4.6; StarsDistribution=; Source=AppSource; OfferId=WA200002332; CreatedAt=5/9/2021 2:41:45 PM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0B411","https://customvisualspackages.powerbi.com/publishedpackages/dumbbellBarChart92D0D8832E2E4DDE9545D1DAC8CE0EA8.3.1.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/dumbbellBarChart92D0D8832E2E4DDE9545D1DAC8CE0EA8.3.1.0.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","6291456","False","https://store-images.s-microsoft.com/image/apps.63439.764a4302-df0f-4a80-937c-127bdeb6bf59.43a53454-2a68-4e0f-99f4-ed1f309a5cf4.2f87d7a0-6521-4e78-a5b9-c36d9342efa3","Unleash the power of comparison with the Dumbbell Bar Chart",,"https://visuals.novasilva.com/eula/","False"
"innofallsgmbh1676991619712.innofalls_deltacharts","innofallsgmbh1676991619712.innofalls_deltacharts","1","Innofalls Charts","Innofalls GmbH","innofallsgmbh1676991619712","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"5","5","3","System.Object[]",,"False","11","0.866","@{TotalRatings=5; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=innofallsgmbh1676991619712.innofalls_deltacharts; CreatedAt=7/14/2023 8:47:38 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0F3XQ","https://customvisualspackages.powerbi.com/publishedpackages/InnofallsDeltaCharts.1.2.4.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/InnofallsDeltaCharts.1.2.4.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","8454144","False","https://store-images.s-microsoft.com/image/apps.7704.afd1ef9d-6060-4f94-a41f-2b83cab384b6.3904af02-57c8-44da-8868-788246463393.c048aee7-8e88-4052-9d61-68d3c5844e3c","Waterfall and bar charts with new comparison features. Stacked, deviations, grouping and more! ",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"polyvista1585910805469.comparison_bar_chart_for_power_bi_by_chartexpo","polyvista1585910805469.comparison_bar_chart_for_power_bi_by_chartexpo","1","Comparison Bar Chart For Power Bi by ChartExpo","chartexpo.com","polyvista1585910805469","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0.865","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=polyvista1585910805469.comparison_bar_chart_for_power_bi_by_chartexpo; CreatedAt=3/20/2025 5:27:48 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0G2JR","https://customvisualspackages.powerbi.com/publishedpackages/ComparisonBarChart3452210C48904866919150C8787E05EF.1.0.0.4.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/ComparisonBarChart3452210C48904866919150C8787E05EF.1.0.0.4.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","589824","False","https://store-images.s-microsoft.com/image/apps.26411.7b137628-3d05-47ad-84a3-c81fee30a6d0.4e04ad89-c5b7-4af3-bea4-dc56bcdc8fdf.6765935d-1909-49bc-bc75-bac2c0a87a17","Comparison Bar Chart, A beautiful and advance chart to compare data",,"https://www.chartexpo.com/home/termsofservice","False"
"mscrm.d365_business_performance_planning_matrix","mscrm.d365_business_performance_planning_matrix","1","Matrix planning - Dynamics 365 Finance business performance planning","Microsoft Dynamics 365","mscrm","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0.865","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=mscrm.d365_business_performance_planning_matrix; CreatedAt=3/20/2025 5:27:48 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0GLS7","https://customvisualspackages.powerbi.com/publishedpackages/msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3.1.11.2994.1.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3.1.11.2994.1.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","37748736","False","https://store-images.s-microsoft.com/image/apps.44748.fac1c19b-ecc7-43bd-81f0-85d9b6035696.8f84e3e8-3795-4f25-a4b1-e26fafdbc3e5.4a3196ad-f0a4-481a-91e9-ef6cdb862ec9","Design powerful planning and forecasting scenarios with data editing capabilities.",,"https://go.microsoft.com/fwlink/?linkid=2255568","False"
"visio-chart.waffle_chart_visiochart","visio-chart.waffle_chart_visiochart","1","Waffle Chart Maker","VisioChart","visio-chart","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0.865","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=visio-chart.waffle_chart_visiochart; CreatedAt=3/20/2025 5:27:49 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0LMMN","https://customvisualspackages.powerbi.com/publishedpackages/waffle_chart_visiochart_8c1a6a012eec472d899f79bf867dr059.1.0.0.2.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/waffle_chart_visiochart_8c1a6a012eec472d899f79bf867dr059.1.0.0.2.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","2228224","False","https://store-images.s-microsoft.com/image/apps.52749.05963e02-05af-4e80-92c8-52c5c65effba.1a184c73-f277-45e3-bccf-854b17015811.e528d611-407e-4a07-8074-f82216897597","Waffle Chart for Power BI by VisioChart enhances data visualization, sorting, color customization",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"datama1591255760056.datama-light-compare","datama1591255760056.datama-light-compare","1","Waterfall - What's driving my variations?","DataMa","datama1591255760056","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"5","4","3","System.Object[]",,"False","11","0.864","@{TotalRatings=4; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=datama1591255760056.datama-light-compare; CreatedAt=2/7/2024 5:52:08 PM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0GDT9","https://customvisualspackages.powerbi.com/publishedpackages/DataMaLightCompareWaterfall.1.3.19.18.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/DataMaLightCompareWaterfall.1.3.19.18.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","268500992","False","https://store-images.s-microsoft.com/image/apps.29084.90900e51-1b7a-4928-9238-5a2ec22f8b9d.c543ff74-431c-43cb-8fe8-0a0a8b7633d4.463987b9-f797-4042-b261-9c26bc10e62b","Smart waterfall that illustrates KPIs variations with mix effect, gap analysis, dimension scoring...",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"communicatieinbedrijf1662282648129.plotly_waterfall_chart","communicatieinbedrijf1662282648129.plotly_waterfall_chart","1","Plotly Waterfall Chart","Communicatie in Bedrijf","communicatieinbedrijf1662282648129","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1",,"0",,"True","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0.863","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=communicatieinbedrijf1662282648129.plotly_waterfall_chart; CreatedAt=3/20/2025 5:27:48 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0JN73","https://customvisualspackages.powerbi.com/publishedpackages/wFPlotly93968360BC8A478B8194D49B9BAD9237.1.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/wFPlotly93968360BC8A478B8194D49B9BAD9237.1.0.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","67371008","False","https://store-images.s-microsoft.com/image/apps.28886.252c602a-97e6-495c-a3a5-68a6c5efcd73.08443486-6a86-4642-bcb7-5b3d9dcee8c9.776d5208-bd3a-4f06-a410-c65f4a39b118","This visual uses the Plotly JS Waterfall Chart.  ",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"datavizboutiquegmbh1631474046585.ultimate_waterfall_api","datavizboutiquegmbh1631474046585.ultimate_waterfall_api","1","Ultimate Waterfall (API)","dataviz.boutique GmbH","datavizboutiquegmbh1631474046585","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"True","True",,"False",,,,"None",,"System.Object[]",,"0","0","3","System.Object[]",,"False","11","0.863","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=datavizboutiquegmbh1631474046585.ultimate_waterfall_api; CreatedAt=3/20/2025 5:27:48 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0FGLW","https://customvisualspackages.powerbi.com/publishedpackages/Waterfall2023Pbi552BC2DB21894DA5B40D0FE0FE33D590.1.1.0.9.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/Waterfall2023Pbi552BC2DB21894DA5B40D0FE0FE33D590.1.1.0.9.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","6291456","False","https://store-images.s-microsoft.com/image/apps.31187.0ce06711-60ba-4db0-9ca0-b3f4a8676499.ed3ad621-ab30-4b89-90a9-19f9f2aca9d4.44c5404e-5e44-4ac0-a153-4167f1d54409","Start Value, Chart Orientation, Small Multiples, Sub Totals, Deviation, IBCS (R) Table",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
